RecipeId,Name,RecipeInstructions,Images,AggregatedRating_na,ReviewCount,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,source,PrepTime,CookTime,TotalTime,PrepTime_Minutes,CookTime_Minutes,TotalTime_Minutes,RecipeIngredientParts,RecipeIngredientParts_old,ingredients_canonical,ingredients_canonical_auto,ingredients_canonical_final,ingredients_canonical_final_le_5_replace,EnergyFromFat,EnergyFromSaturatedFat,EnergyFromCarbs,EnergyFromProtein,SaturatedFatPercentEnergy,FatPercentEnergy,WHO_SatFat_Compliant,WHO_Fat_Compliant,WHO_Sodium_Compliant,WHO_Score,WHO_Healthy,Energy_kJ,A_score,C_score,FSA_Score,FSA_Healthy
7240,Pseudo Sourdough for the Bread Machine,,http://images.media-allrecipes.com/userphotos/720x405/867446.jpg,4.53508758545,100.0,176.6109,4.756459,2.118037,6.325,227.6942,28.61349,1.447723,2.260033,4.756629,foodrecsys,,,,,,,"['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'barley flour', 'dry potato flakes', 'white sugar', 'active dry yeast']","['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'barley flour', 'dry potato flakes', 'white sugar', 'active dry yeast']","['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'barley flour', 'dry potato flake', 'sugar', 'active dry yeast']","['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'barley flour', 'red pepper flake', 'sugar', 'active dry yeast']","['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'barley flour', 'red pepper flake', 'sugar', 'active dry yeast']","['water', 'sour cream room temperature', 'vegetable oil', 'salt', 'bread flour', 'other_target_ingredient', 'red pepper flake', 'sugar', 'active dry yeast']",42.808131,19.062333000000002,114.45396,19.026516,10.793406862203863,24.23866873448921,False,True,True,2,True,738.9400056,6,3,3,True
214372,Blueberry Nut Muffins,,http://images.media-allrecipes.com/userphotos/720x405/4933438.jpg,3.94117641449,12.0,184.6006,8.860942,1.437461,17.12667,274.2358,22.86708,1.190567,5.496121,4.198166,foodrecsys,,,,,,,"['all-purpose flour', 'white sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberries', 'chopped walnuts']","['all-purpose flour', 'white sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberries', 'chopped walnuts']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberry', 'walnut']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberry', 'walnut']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberry', 'walnut']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'egg', 'milk', 'vegetable oil', 'blueberry', 'walnut']",79.74847799999999,12.937149000000002,91.46832,16.792664,7.0081836137044,43.200551894197524,True,False,True,2,True,772.3689104,7,3,4,False
245442,Chef John's Sweet Potato Muffins,,http://images.media-allrecipes.com/userphotos/720x405/3956699.jpg,4.72499990463,36.0,260.3231,15.33032,2.972094,36.08385,227.6758,29.33574,1.275146,17.60941,2.748812,foodrecsys,,,,,,,"['non-stick cooking spray', 'all-purpose flour', 'baking powder', 'cinnamon', 'kosher salt', 'baking soda', 'ground ginger', 'freshly grated nutmeg', 'large eggs', 'white sugar', 'light brown sugar', 'vegetable oil', 'melted butter', 'mashed sweet potato (yams)', 'chopped pecans plus more for topping', 'demerara sugar for topping']","['non-stick cooking spray', 'all-purpose flour', 'baking powder', 'cinnamon', 'kosher salt', 'baking soda', 'ground ginger', 'freshly grated nutmeg', 'large eggs', 'white sugar', 'light brown sugar', 'vegetable oil', 'melted butter', 'mashed sweet potato (yams)', 'chopped pecans plus more for topping', 'demerara sugar for topping']","['non stick cooking spray', 'all purpose flour', 'baking powder', 'cinnamon', 'kosher salt', 'baking soda', 'ginger', 'freshly nutmeg', 'egg', 'sugar', 'brown sugar', 'vegetable oil', 'melted butter', 'mashed sweet potato yam', 'pecans plus more for topping', 'demerara sugar for topping']","['non stick cooking spray', 'all purpose flour', 'baking powder', 'cinnamon', 'salt', 'baking soda', 'ginger', 'nutmeg', 'egg', 'sugar', 'brown sugar', 'vegetable oil', 'melted butter', 'mashed sweet potato yam', 'pecans plus more for topping', 'demerara sugar for topping']","['non stick cooking spray', 'all purpose flour', 'baking powder', 'cinnamon', 'salt', 'baking soda', 'ginger', 'nutmeg', 'egg', 'sugar', 'brown sugar', 'vegetable oil', 'melted butter', 'mashed sweet potato yam', 'pecans plus more for topping', 'demerara sugar for topping']","['non stick cooking spray', 'all purpose flour', 'baking powder', 'cinnamon', 'salt', 'baking soda', 'ginger', 'nutmeg', 'egg', 'sugar', 'brown sugar', 'vegetable oil', 'melted butter', 'other_target_ingredient']",137.97288,26.748845999999997,117.34296,10.995248,10.275248719764015,53.00062883393751,False,False,True,1,False,1089.1918504,10,2,8,False
237698,Black Walnut and Cherry Strudel,,http://images.media-allrecipes.com/userphotos/720x405/2514575.jpg,4.0,4.0,357.4581,25.14339,6.584479,27.0758,121.6833,28.0263,1.759537,12.51544,7.279947,foodrecsys,,,,,,,"['strudel:', 'large egg', 'water', 'cream cheese', 'white sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'bag frozen dark cherries', 'chopped black walnuts', 'glaze:', ""confectioners' sugar"", 'milk', 'vanilla extract']","['strudel:', 'large egg', 'water', 'cream cheese', 'white sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'bag frozen dark cherries', 'chopped black walnuts', 'glaze:', ""confectioners' sugar"", 'milk', 'vanilla extract']","['strudel', 'egg', 'water', 'cream cheese', 'sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'bag frozen dark cherry', 'black walnut', 'glaze', 'powdered sugar', 'milk', 'vanilla extract']","['strudel', 'egg', 'water', 'cream cheese', 'sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'bag frozen dark cherry', 'black walnut', 'glaze', 'powdered sugar', 'milk', 'vanilla extract']","['strudel', 'egg', 'water', 'cream cheese', 'sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'bag frozen dark cherry', 'black walnut', 'glaze', 'powdered sugar', 'milk', 'vanilla extract']","['other_target_ingredient', 'egg', 'water', 'cream cheese', 'sugar', 'lemon juice', 'sheets frozen puff pastry thawed', 'black walnut', 'glaze', 'powdered sugar', 'milk', 'vanilla extract']",226.29051,59.260311,112.1052,29.119788,16.57825378694734,63.30546433274278,False,False,True,1,False,1495.6046904,13,5,8,False
7906,Chocolate Chip Muffins,,http://images.media-allrecipes.com/userphotos/250x250/136231.jpg,3.99694490433,835.0,248.7773,10.27362,3.063595,16.72,233.1201,37.45917,1.202738,20.33686,3.636338,foodrecsys,,,,,,,"['all-purpose flour', 'white sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi-sweet chocolate chips', 'white sugar', 'brown sugar']","['all-purpose flour', 'white sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi-sweet chocolate chips', 'white sugar', 'brown sugar']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi sweet chocolate chip', 'brown sugar']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi sweet chocolate chip', 'brown sugar']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi sweet chocolate chip', 'brown sugar']","['all purpose flour', 'sugar', 'baking powder', 'salt', 'milk', 'vegetable oil', 'egg', 'mini semi sweet chocolate chip', 'brown sugar']",92.46257999999999,27.572354999999998,149.83668,14.545352,11.083147457585559,37.166807421738234,False,False,True,1,False,1040.8842232,12,3,9,False
235919,Vegan Vegetable Muffins,,http://images.media-allrecipes.com/userphotos/720x405/1090394.jpg,2.16666674614,5.0,188.9196,5.708219,0.8276765,0.0,1301.562,31.93015,4.594714,3.523265,4.962914,foodrecsys,,,,,,,"['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'dried oregano', 'salt', 'grated carrots', 'chopped tomatoes', 'finely chopped celery', 'garlic', 'tomato soup', 'olive oil', 'ground black pepper to taste']","['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'dried oregano', 'salt', 'grated carrots', 'chopped tomatoes', 'finely chopped celery', 'garlic', 'tomato soup', 'olive oil', 'ground black pepper to taste']","['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'oregano', 'salt', 'carrot', 'tomato', 'celery', 'garlic', 'tomato soup', 'olive oil', 'black pepper to taste']","['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'oregano', 'salt', 'carrot', 'tomato', 'celery', 'garlic', 'tomato soup', 'olive oil', 'black pepper to taste']","['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'oregano', 'salt', 'carrot', 'tomato', 'celery', 'garlic', 'tomato soup', 'olive oil', 'black pepper to taste']","['wheat flour', 'cornmeal', 'baking soda', 'baking powder', 'chili powder', 'oregano', 'salt', 'carrot', 'tomato', 'celery', 'garlic', 'tomato soup', 'olive oil', 'black pepper to taste']",51.373971,7.4490885,127.7206,19.851656,3.9429940037984412,27.19356329359156,True,True,False,2,True,790.4396064,12,7,5,False
54982,Spiced Plum Bread,,http://images.media-allrecipes.com/userphotos/720x405/38842.jpg,4.0,30.0,246.1676,7.01568,0.7653413,15.5,116.3399,43.57127,1.509369,23.09217,4.288611,foodrecsys,,,,,,,"['egg', 'honey', 'white sugar', 'vanilla extract', 'all-purpose flour', 'baking soda', 'ground cloves', 'ground cinnamon', 'chopped canned plums', 'chopped walnuts']","['egg', 'honey', 'white sugar', 'vanilla extract', 'all-purpose flour', 'baking soda', 'ground cloves', 'ground cinnamon', 'chopped canned plums', 'chopped walnuts']","['egg', 'honey', 'sugar', 'vanilla extract', 'all purpose flour', 'baking soda', 'clove', 'cinnamon', 'canned plum', 'walnut']","['egg', 'honey', 'sugar', 'vanilla extract', 'all purpose flour', 'baking soda', 'clove', 'cinnamon', 'canned plum', 'walnut']","['egg', 'honey', 'sugar', 'vanilla extract', 'all purpose flour', 'baking soda', 'clove', 'cinnamon', 'canned plum', 'walnut']","['egg', 'honey', 'sugar', 'vanilla extract', 'all purpose flour', 'baking soda', 'clove', 'cinnamon', 'other_target_ingredient', 'walnut']",63.14112,6.8880717,174.28508,17.154444,2.7981227830144992,25.649646825983602,True,True,True,3,True,1029.9652384,9,3,6,False
33162,Bran Muffins with Coffee,,http://images.media-allrecipes.com/userphotos/720x405/53476.jpg,3.11111116409,8.0,112.3269,3.189238,1.788805,22.32206,183.3902,19.19374,0.9895625,7.058944,2.290269,foodrecsys,,,,,,,"['eggs', 'white sugar', 'butter', 'brewed coffee', 'buttermilk', 'all-purpose flour', 'baking soda', 'bran cereal']","['eggs', 'white sugar', 'butter', 'brewed coffee', 'buttermilk', 'all-purpose flour', 'baking soda', 'bran cereal']","['egg', 'sugar', 'butter', 'coffee', 'buttermilk', 'all purpose flour', 'baking soda', 'bran cereal']","['egg', 'sugar', 'butter', 'coffee', 'buttermilk', 'all purpose flour', 'baking soda', 'bran cereal']","['egg', 'sugar', 'butter', 'coffee', 'buttermilk', 'all purpose flour', 'baking soda', 'bran cereal']","['egg', 'sugar', 'butter', 'coffee', 'buttermilk', 'all purpose flour', 'baking soda', 'bran cereal']",28.703142,16.099245,76.77496,9.161076,14.332492929120274,25.553221890749235,False,True,True,2,True,469.9757496,5,2,3,True
220598,Garlic and Parmesan Dinner Rolls,,http://images.media-allrecipes.com/userphotos/250x250/819984.jpg,4.58823537827,60.0,214.0583,7.618797,3.238803,35.57438,432.2552,28.20157,1.23015,0.4945579,7.757189,foodrecsys,,,,,,,"['active dry yeast', 'all-purpose flour', 'white sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'all-purpose flour', 'melted butter', 'garlic', 'freshly grated parmigiano-reggiano cheese', 'ground black pepper', 'cayenne pepper', 'freshly chopped italian parsley', 'olive oil for brushing', 'freshly grated parmigiano-reggiano cheese']","['active dry yeast', 'all-purpose flour', 'white sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'all-purpose flour', 'melted butter', 'garlic', 'freshly grated parmigiano-reggiano cheese', 'ground black pepper', 'cayenne pepper', 'freshly chopped italian parsley', 'olive oil for brushing', 'freshly grated parmigiano-reggiano cheese']","['active dry yeast', 'all purpose flour', 'sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'melted butter', 'garlic', 'freshly parmigiano reggiano cheese', 'black pepper', 'cayenne pepper', 'freshly italian parsley', 'olive oil for brushing']","['active dry yeast', 'all purpose flour', 'sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'melted butter', 'garlic', 'freshly parmigiano reggiano cheese', 'black pepper', 'cayenne pepper', 'freshly italian parsley', 'olive oil for brushing']","['active dry yeast', 'all purpose flour', 'sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'melted butter', 'garlic', 'freshly parmigiano reggiano cheese', 'black pepper', 'cayenne pepper', 'freshly italian parsley', 'olive oil for brushing']","['active dry yeast', 'all purpose flour', 'sugar', 'warm water', 'fine salt', 'olive oil', 'egg', 'melted butter', 'garlic', 'freshly parmigiano reggiano cheese', 'black pepper', 'cayenne pepper', 'other_target_ingredient', 'olive oil for brushing']",68.56917299999999,29.149227,112.80628,31.028756,13.617424318515095,32.0329428945292,False,False,True,1,False,895.6199272,9,5,4,False
21336,Mammaw's Waffles,,http://images.media-allrecipes.com/userphotos/720x405/3463637.jpg,4.49473667145,78.0,203.6579,6.14975,1.502691,72.2,439.2913,28.89129,1.002098,4.723719,7.9015,foodrecsys,,,,,,,"['active dry yeast', 'warm water (110 degrees f/45 degrees c)', 'all-purpose flour', 'baking powder', 'baking soda', 'white sugar', 'salt', 'eggs', 'buttermilk', 'vegetable oil']","['active dry yeast', 'warm water (110 degrees f/45 degrees c)', 'all-purpose flour', 'baking powder', 'baking soda', 'white sugar', 'salt', 'eggs', 'buttermilk', 'vegetable oil']","['active dry yeast', 'warm water degrees f degrees c', 'all purpose flour', 'baking powder', 'baking soda', 'sugar', 'salt', 'egg', 'buttermilk', 'vegetable oil']","['active dry yeast', 'warm water degrees f degrees c', 'all purpose flour', 'baking powder', 'baking soda', 'sugar', 'salt', 'egg', 'buttermilk', 'vegetable oil']","['active dry yeast', 'warm water degrees f degrees c', 'all purpose flour', 'baking powder', 'baking soda', 'sugar', 'salt', 'egg', 'buttermilk', 'vegetable oil']","['active dry yeast', 'warm water degrees f degrees c', 'all purpose flour', 'baking powder', 'baking soda', 'sugar', 'salt', 'egg', 'buttermilk', 'vegetable oil']",55.34775,13.524219,115.56516,31.606,6.64065523606008,27.176824468876482,True,True,True,3,True,852.1046536000001,8,5,3,True
7142,Italian Cheese Bread,,http://images.media-allrecipes.com/userphotos/250x250/350819.jpg,4.39361715317,74.0,160.6125,2.636821,1.22222,6.62619,338.5855,27.81914,1.115375,2.319014,5.906931,foodrecsys,,,,,,,"['warm water', 'bread flour', 'shredded pepperjack cheese', 'italian seasoning', 'ground black pepper', 'grated parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']","['warm water', 'bread flour', 'shredded pepperjack cheese', 'italian seasoning', 'ground black pepper', 'grated parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']","['warm water', 'bread flour', 'pepperjack cheese', 'italian seasoning', 'black pepper', 'parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']","['warm water', 'bread flour', 'pepperjack cheese', 'italian seasoning', 'black pepper', 'parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']","['warm water', 'bread flour', 'pepperjack cheese', 'italian seasoning', 'black pepper', 'parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']","['warm water', 'bread flour', 'pepperjack cheese', 'italian seasoning', 'black pepper', 'parmesan cheese', 'brown sugar', 'salt', 'active dry yeast']",23.731389,10.99998,111.27656,23.627724,6.848769554050898,14.77555545178613,True,True,True,3,True,672.0027000000001,6,4,2,True
257495,Raspberry Lemonade Stevia Muffins,,http://images.media-allrecipes.com/userphotos/720x405/4518997.jpg,5.0,2.0,134.0132,5.012258,2.805654,41.70993,252.7302,24.65271,0.9541823,1.602837,3.624445,foodrecsys,,,,,,,"['all-purpose flour', 'wholesome organic stevia', 'baking powder', 'baking soda', 'salt', 'eggs', 'organic milk', 'butter', 'unsweetened applesauce', 'lemon juice', 'grated lemon zest', 'vanilla extract', 'frozen organic raspberries']","['all-purpose flour', 'wholesome organic stevia', 'baking powder', 'baking soda', 'salt', 'eggs', 'organic milk', 'butter', 'unsweetened applesauce', 'lemon juice', 'grated lemon zest', 'vanilla extract', 'frozen organic raspberries']","['all purpose flour', 'wholesome stevia', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'butter', 'applesauce', 'lemon juice', 'lemon zest', 'vanilla extract', 'raspberry']","['all purpose flour', 'wholesome stevia', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'butter', 'applesauce', 'lemon juice', 'lemon zest', 'vanilla extract', 'raspberry']","['all purpose flour', 'wholesome stevia', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'butter', 'applesauce', 'lemon juice', 'lemon zest', 'vanilla extract', 'raspberry']","['all purpose flour', 'other_target_ingredient', 'baking powder', 'baking soda', 'salt', 'egg', 'milk', 'butter', 'applesauce', 'lemon juice', 'lemon zest', 'vanilla extract', 'raspberry']",45.110322000000004,25.250886,98.61084,14.49778,18.842088689770858,33.6611035330848,False,False,True,1,False,560.7112288000001,5,3,2,True
258934,Lemon Poppy Seed Zucchini Bread,,http://images.media-allrecipes.com/userphotos/720x405/5088275.jpg,4.0,1.0,181.2933,7.617813,1.272514,20.46,187.8971,26.07368,0.4966708,13.99495,2.35208,foodrecsys,,,,,,,"['eggs', 'shredded zucchini', 'white sugar', 'vegetable oil', 'lemon extract', 'poppy seeds', 'baking soda', 'all-purpose flour', 'baking powder', 'ground cinnamon', 'salt']","['eggs', 'shredded zucchini', 'white sugar', 'vegetable oil', 'lemon extract', 'poppy seeds', 'baking soda', 'all-purpose flour', 'baking powder', 'ground cinnamon', 'salt']","['egg', 'zucchini', 'sugar', 'vegetable oil', 'lemon extract', 'poppy seed', 'baking soda', 'all purpose flour', 'baking powder', 'cinnamon', 'salt']","['egg', 'zucchini', 'sugar', 'vegetable oil', 'vanilla extract', 'poppy seed', 'baking soda', 'all purpose flour', 'baking powder', 'cinnamon', 'salt']","['egg', 'zucchini', 'sugar', 'vegetable oil', 'vanilla extract', 'poppy seed', 'baking soda', 'all purpose flour', 'baking powder', 'cinnamon', 'salt']","['egg', 'zucchini', 'sugar', 'vegetable oil', 'vanilla extract', 'poppy seed', 'baking soda', 'all purpose flour', 'baking powder', 'cinnamon', 'salt']",68.560317,11.452625999999999,104.29472,9.40832,6.317181054126103,37.81734735922398,True,False,True,2,True,758.5311672,8,1,7,False
7207,Granny's Oatmeal Bread,,http://images.media-allrecipes.com/userphotos/250x250/493206.jpg,4.41176462173,31.0,151.3893,1.353769,0.2884387,0.8133333,239.5224,30.92255,1.3044,6.753401,3.707693,foodrecsys,,,,,,,"['rolled oats', 'boiling water', 'scalded whole milk', 'canola oil', 'molasses', 'white sugar', 'active dry yeast', 'all-purpose flour', 'salt']","['rolled oats', 'boiling water', 'scalded whole milk', 'canola oil', 'molasses', 'white sugar', 'active dry yeast', 'all-purpose flour', 'salt']","['rolled oat', 'boiling water', 'scalded whole milk', 'canola oil', 'molasse', 'sugar', 'active dry yeast', 'all purpose flour', 'salt']","['rolled oat', 'boiling water', 'scalded whole milk', 'canola oil', 'molasse', 'sugar', 'active dry yeast', 'all purpose flour', 'salt']","['rolled oat', 'boiling water', 'scalded whole milk', 'canola oil', 'molasse', 'sugar', 'active dry yeast', 'all purpose flour', 'salt']","['rolled oat', 'boiling water', 'other_target_ingredient', 'canola oil', 'molasse', 'sugar', 'active dry yeast', 'all purpose flour', 'salt']",12.183921,2.5959483,123.6902,14.830772,1.714750183797666,8.04807275018776,True,True,True,3,True,633.4128312,4,3,1,True
259759,Gluten-Free Dairy-Free Bread Loaf,,http://images.media-allrecipes.com/userphotos/720x405/4555309.jpg,5.0,1.0,267.6975,10.27332,1.043224,0.0,709.4041,40.75204,3.667253,3.90099,4.40832,foodrecsys,,,,,,,"['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']","['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']","['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']","['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']","['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']","['cooking spray', 'potato starch', 'almond flour', 'sorghum flour', 'tapioca starch', 'baking powder', 'xanthan gum', 'baking soda', 'salt', 'water', 'olive oil', 'honey', 'apple cider vinegar']",92.45988,9.389016,163.00816,17.63328,3.5073230045106887,34.538940408483455,True,False,False,1,False,1120.04634,11,5,6,False
6782,Sourdough Drop Biscuits,,http://images.media-allrecipes.com/userphotos/720x405/4028044.jpg,3.82926821709,37.0,81.21498,4.226134,0.552034,0.08002561,88.07108,9.177141,0.4809272,0.3257143,1.644187,foodrecsys,,,,,,,"['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all-purpose flour']","['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all-purpose flour']","['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all purpose flour']","['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all purpose flour']","['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all purpose flour']","['sourdough starter', 'vegetable oil', 'baking soda', 'salt', 'all purpose flour']",38.035206,4.968306,36.708564,6.576748,6.117474879634275,46.83274686517192,True,False,True,2,True,339.80347632,1,1,0,True
24554,Orange Poppy Seed Bread,,http://images.media-allrecipes.com/userphotos/720x405/1985920.jpg,3.25,7.0,408.9152,16.82293,2.955546,62.0,468.8383,59.66702,0.99325,47.14019,6.501378,foodrecsys,,,,,,,"['white cake mix', 'orange flavored jell-o®', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seeds']","['white cake mix', 'orange flavored jell-o®', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seeds']","['white cake mix', 'orange flavored jell o', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seed']","['white cake mix', 'orange flavored jell o', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seed']","['white cake mix', 'orange flavored jell o', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seed']","['white cake mix', 'other_target_ingredient', 'instant coconut cream pudding mix', 'eggs beaten', 'vegetable oil', 'hot water', 'poppy seed']",151.40636999999998,26.599914,238.66808,26.005512,6.504995167702251,37.02634922839747,True,False,True,2,True,1710.9011968000002,22,5,17,False
228133,Sweet Corn Muffins,,http://images.media-allrecipes.com/userphotos/720x405/870949.jpg,4.47058820724,16.0,133.4747,1.201964,0.39958,21.75111,200.2831,28.64433,1.005389,13.25137,3.039019,foodrecsys,,,,,,,"['all-purpose flour', 'white sugar', 'cornmeal', 'baking powder', 'salt', 'cream-style corn', 'eggs beaten', 'applesauce', 'milk']","['all-purpose flour', 'white sugar', 'cornmeal', 'baking powder', 'salt', 'cream-style corn', 'eggs beaten', 'applesauce', 'milk']","['all purpose flour', 'sugar', 'cornmeal', 'baking powder', 'salt', 'cream style corn', 'eggs beaten', 'applesauce', 'milk']","['all purpose flour', 'sugar', 'cornmeal', 'baking powder', 'salt', 'kernel corn', 'eggs beaten', 'applesauce', 'milk']","['all purpose flour', 'sugar', 'cornmeal', 'baking powder', 'salt', 'kernel corn', 'eggs beaten', 'applesauce', 'milk']","['all purpose flour', 'sugar', 'cornmeal', 'baking powder', 'salt', 'kernel corn', 'eggs beaten', 'applesauce', 'milk']",10.817676,3.5962199999999998,114.57732,12.156076,2.694308359561774,8.104664029962231,True,True,True,3,True,558.4581448000001,5,2,3,True
6819,Pineapple Tangerine Bread,,http://images.media-allrecipes.com/userphotos/720x405/2615798.jpg,3.71428561211,7.0,249.1436,6.520431,3.531076,29.05693,412.1433,43.85744,2.062842,19.33826,5.132774,foodrecsys,,,,,,,"['crushed pineapple with juice', 'egg', 'butter', 'grated tangerine zest', 'all-purpose flour', 'white sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']","['crushed pineapple with juice', 'egg', 'butter', 'grated tangerine zest', 'all-purpose flour', 'white sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']","['pineapple with juice', 'egg', 'butter', 'tangerine zest', 'all purpose flour', 'sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']","['pineapple with juice', 'egg', 'butter', 'tangerine zest', 'all purpose flour', 'sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']","['pineapple with juice', 'egg', 'butter', 'tangerine zest', 'all purpose flour', 'sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']","['pineapple with juice', 'egg', 'butter', 'other_target_ingredient', 'all purpose flour', 'sugar', 'wheat germ', 'baking powder', 'salt', 'baking soda']",58.683879000000005,31.779684,175.42976,20.531096,12.75556907743165,23.554239001122244,False,True,True,2,True,1042.4168224,14,5,9,False
241911,Greek Easter Bread,,http://images.media-allrecipes.com/userphotos/720x405/2222049.jpg,5.0,1.0,311.5275,6.719416,4.035417,39.72156,201.6313,31.16825,0.139,14.67921,28.35241,foodrecsys,,,,,,,"['high-gluten flour divided', 'active dry yeast', 'milk', 'butter', 'white sugar', 'salt', 'eggs', 'orange juice', 'icing:', ""confectioners' sugar"", 'orange juice']","['high-gluten flour divided', 'active dry yeast', 'milk', 'butter', 'white sugar', 'salt', 'eggs', 'orange juice', 'icing:', ""confectioners' sugar"", 'orange juice']","['high gluten flour', 'active dry yeast', 'milk', 'butter', 'sugar', 'salt', 'egg', 'orange juice', 'icing', 'powdered sugar']","['high gluten flour', 'active dry yeast', 'milk', 'butter', 'sugar', 'salt', 'egg', 'orange juice', 'icing', 'powdered sugar']","['high gluten flour', 'active dry yeast', 'milk', 'butter', 'sugar', 'salt', 'egg', 'orange juice', 'icing', 'powdered sugar']","['other_target_ingredient', 'active dry yeast', 'milk', 'butter', 'sugar', 'salt', 'egg', 'orange juice', 'icing', 'powdered sugar']",60.474744,36.318753,124.673,113.40964,11.658281532127983,19.412329248621713,False,True,True,2,True,1303.43106,12,5,7,False
