ReviewId,RecipeId,AuthorId,Rating,Review,DateModified,source,AggregatedRating,ReviewCount
3745145,21126,2805438,5,"I quadrupled this recipe using home-canned tomato puree.  I left out the celery and used dried basil, oregano, thyme, marjoram, and crushed rosemary instead of the Italian seasoning.  I simmered, covered, for 2 hours and then removed the lid and simmered another hour and it was extremely thick.  I added a little sugar to cut the tartness toward the end.  Delicious! This will be my go-to sauce from now on.  Thanks for the great recipe!",2011-08-22 19:58:43.427000+00:00,foodrecsys,4.38095235825,238.0
3745146,21126,2542788,2,Was not quite what I was expecting. Definitely tasted like there was quite a few veggies in the sauce vs just tasting like a tomato sauce.,2015-09-07 17:45:46.300000+00:00,foodrecsys,4.38095235825,238.0
3745147,21126,1100997,5,Very good recipe. Always looking for good tomatoe sauce recipes and found one in this one. Everyone enjoyed the spagetti and meatballs. One thing I recommend is to score the bottom of the tomatoes with an X as this makes it easier to peel.,2007-03-19 03:15:18.457000+00:00,foodrecsys,4.38095235825,238.0
3745148,21126,1120968,1,"This took way too long to make. It was very thin, so I had to blend it to get it thicker. The flavor was terrible and didn't taste like tomato sauce at all.",2006-09-17 09:17:57.310000+00:00,foodrecsys,4.38095235825,238.0
3745149,21126,12512460,5,Delicious sauce  but you need to add salt at halfway mark.  We also added a dash of cayenne which upped the flavor profile and made it richer.,2016-07-02 21:34:48.743000+00:00,foodrecsys,4.38095235825,238.0
3745150,21126,2364107,2,"I had such high hopes for this recipe based on the reviews, but this sauce was so bland! I made it exactly like the recipe stated, and I thought it would taste similar to the sauce I've had in Italy, but not even close! To doctor it up I added more paste, salt and Italian seasoning, but it still needed something. I ended up adding left over jar marinara sauce just so we could eat it. Sorry, but this just wasn't for us.",2016-04-10 19:17:54.627000+00:00,foodrecsys,4.38095235825,238.0
3745151,21126,2000588,5,"I have never made home made tomato sauce before, and it was fun to try something new. My sauce turned out very nice with great flavor. I took the advise of other reviews and blended all the vegies together for a more flavorful sauce. The only thing I would do differently next time is not to blend the carrots, because it took away from the color of the red sauce, and I had to compensate by adding extra tomato paste to bring the color back. I used the sauce in a chicken parmesian and the whole family loved it..it had to be the sauce!",2006-07-31 22:22:25.047000+00:00,foodrecsys,4.38095235825,238.0
3745152,21126,3671757,4,"This came out well, nice texture and fresh taste.  Needed seasoning though, kind of bland and a little bit tart.",2011-04-10 12:15:06.340000+00:00,foodrecsys,4.38095235825,238.0
3745153,21126,4299673,5,This was my first time making sauce from scratch and it was AWESOME!! I added some homemade meatballs too. A big hit!,2012-06-07 08:13:59.660000+00:00,foodrecsys,4.38095235825,238.0
3745154,21126,3819730,4,"Made this twice now and think it's a pretty good recipe and a nice way to use up our garden's tomatoes!  Very time intensive, but sauce is.  I added a jalapeño pepper and some red pepper flakes the second time around.",2011-09-08 08:04:38.447000+00:00,foodrecsys,4.38095235825,238.0
3745155,21126,3799251,5,"Great recipe for my first homemade sauce. I made two small changes.  First, I omitted the italian seasoning and replaced it with 1/2 tsp dried oregano, dried thyme and dried parsley. Second, at the two hour mark I pureed it for smoothness and thickness carefully removing and replacing the bay leaf and celery stalks.. The sauce is thick and succulent.",2010-08-02 13:35:39.100000+00:00,foodrecsys,4.38095235825,238.0
3745156,21126,3992789,4,"I agree with much of what was said and recommend adding the sugar, extra salt, extra tomato paste (I doubled it), garlic powder and a small amount of shredded parm. It did take around 45 minutes for the prep, but it was fun and the result is amazing.  Oh - and DO NOT wear a white tee shirt while preparing :-)",2009-09-11 14:02:53.220000+00:00,foodrecsys,4.38095235825,238.0
3745157,21126,4250843,5,"We grew a lot of tomatoes this year and used this recipe to use up the ones that were overripe. It was delicious! We poured it over chicken breasts and topped with mozzarella. We also ate it over pasta. As always, we left out the sugar entirely and alternated the veggies we put in it, using zucchini and summer squash instead of the peppers. Scrumptious!",2012-11-15 13:45:53.317000+00:00,foodrecsys,4.38095235825,238.0
3745158,21126,20630236,5,i made a couple of changes i used red and yellow pepper instead of the green (personal preference) and used red wine vinegar instead of the wine. Big hit with my family thanks for sharing.,2016-10-28 16:24:38.240000+00:00,foodrecsys,4.38095235825,238.0
3745159,21126,3211166,5,This was my first homemade sauce.  I didnt use green pepper.  It was awesome.  Everyone loves it.,2009-10-26 14:36:26.547000+00:00,foodrecsys,4.38095235825,238.0
3745160,21126,2349279,5,"After going to a local event called the Tomato Festival, I was able to get 20 tomatoes for only $4.00.  I always wanted to make tomato sauce from scratch.   I doubled the recipe.  I fried pepperoni in the beginning and used the grease to cook the onion and pepper.  I managed to get away with not using any tomato paste after simmering it for over 8 hours to reduce it.  I added a 1/2 cup of Romono cheese, and cooked the sauce with whole carrots and later removed them.  I pureed the sauce then added 3 drops of red food coloring to bring back the bright red color. Excellent recipe with a great taste!",2007-08-20 00:21:07.013000+00:00,foodrecsys,4.38095235825,238.0
3745161,21126,12140496,4,"I wish this had said FINELY chopped in the directions, I found my end result to be a bit chuncky for lasagna, but probably perfect for spaghetti. As a non-drinker I had to phone a friend to ask what was good so a few suggestions within the recipe here would be nice. I used double butter because I had additional tomatoes and a rather large onion. After I added meat and sautéed mushrooms I put this concoction into my lasagna dish. It took all day to make and 15 minutes to eat ;)",2017-01-09 07:39:46.477000+00:00,foodrecsys,4.38095235825,238.0
3745162,21126,11364579,4,We had a lot if extra tomatoes and this made a good sauce overall. I modified the spices to our taste and added about a teaspoon of salt. I'd definitely make this again,2013-12-01 04:37:03.270000+00:00,foodrecsys,4.38095235825,238.0
3745163,21126,9098468,5,I added Worcestershire sauce and additional redwine.,2017-10-08 20:45:55.460000+00:00,foodrecsys,4.38095235825,238.0
3745164,21126,696041,3,This tomato sauce was generally a good recipe but I do have to agree with the other reviewers who said it was bland. I added more herbs as well as more wine and tomato paste. It was good but I will also try other tomato sauce recipes before making this one again.,2007-10-27 12:52:06.557000+00:00,foodrecsys,4.38095235825,238.0
3745165,21126,2685163,4,really tasty..did not put the tomato paste and just let simmer a bit longer to thicken.the wine was a great addition to the flavor!!,2008-09-19 13:35:14.377000+00:00,foodrecsys,4.38095235825,238.0
3745166,21126,1532140,4,"This is pretty good.  It has that ""raw"" taste that fresh spaghetti sauce has, so you could probably simmer as long as you wanted to get a different flavor.  It also wasn't quite as thick as I wanted (I like a THICK sauce) so I added more tomato paste.  You could also easily jack up the seasonings in this to get more italian flavor.  But those are minor criticisms, really, as this sauce is robust and filling.  It's also nice and chunky, which is easily adjusted if you prefer a smoother sauce.  It was a nice sauce over cheese tortellini.  I had a bunch of fresh tomatoes so I quadrupled the recipe and froze a good portion of it; this will be wonderful for later pasta dishes.  Thanks for the recipe!",2010-08-17 16:13:06.733000+00:00,foodrecsys,4.38095235825,238.0
3745167,21126,9645778,5,"this was my first attempt at making my own tomato sauce, and it came out great!! I did not use carrots or celery. I kind of tweaked it a little and added more wine, garlic and more herbs than the recipe called for and I didn't cook it for 4 hours either, I only cooked this for 2 hours and it was still good.  I also added sausage for a little meatiness!  I will make this again for sure!!",2012-07-21 21:23:11.740000+00:00,foodrecsys,4.38095235825,238.0
3745168,21126,7227630,4,This is a good start.  I had to add more seasoning .,2015-09-13 12:10:09.110000+00:00,foodrecsys,4.38095235825,238.0
3745169,21126,5211382,5,"What a Great recipe! I am eating it right now for lunch. We had an abundance of Tomatoes and Peppers this year and I figured I would try making sauce to can. I didn't need to add the tomato paste, my tomatoes were very meaty and after the 2 hour I added more oregano, thyme and Marjoram. I also kept the celery stock in -I used the heart of the celery so it would not be so dominate.  Thanks so much for this great recipe!!!",2013-12-05 08:29:38.433000+00:00,foodrecsys,4.38095235825,238.0
3745170,21126,9768316,5,Fantastic recipe!!  I used home grown San Marzano tomatoes and I roasted the pepper for added flavor depth. Simple (albeit a bit time consuming) recipe. I highly recommend giving it a try!!,2012-08-13 20:51:15.620000+00:00,foodrecsys,4.38095235825,238.0
3745171,21126,3353339,5,"I followed the basic recipe but added salt and sugar to taste. I also added a dash of baking soda to cut acidity.
I used a red bell pepper, which I roasted on my stove burner, peeled off the skin and then chopped and added to the tomato mixture. I caramelized the onion while sauteing the carrots. When everything cooked down, I tossed out the bay leaf and celery (but not the celery leaves). 
I pureed everything once again, using my immersion blender. I was very happy with the intensified flavors. I am going to use it over spaghetti squash!",2013-04-10 23:07:02.893000+00:00,foodrecsys,4.38095235825,238.0
3745172,21126,963836,4,"This was my first attempt at homemade tomato sauce with fresh tomatoes from my garden. It was definitely good for my first attempt. I took another reviewer's advice and blended the carrots instead of just taking them out altogether. That gave it an unique flavor, but next time will try it leaving the carrots out.",2009-10-15 22:11:56.583000+00:00,foodrecsys,4.38095235825,238.0
3745173,21126,1907965,4,It was my first time trying sauce from scratch.  I added meat to the sauce which was very good.  It wasn't as tangy as I would have liked but I would definately try it again.,2006-09-23 12:34:09.577000+00:00,foodrecsys,4.38095235825,238.0
3745174,21126,3949822,5,"I added some crushed reds to give it a little kick, other than that, I followed the recipe.  Your description as a ""rich, flavorful sauce"" is perfect.  This is a keeper!",2009-09-20 15:30:31.483000+00:00,foodrecsys,4.38095235825,238.0
3745175,21126,1639167,5,My family loved this sauce!! It was alot to do because I had over 200 tomatoes. thanks for the scale to convert the recipe.,2006-08-19 07:45:20.043000+00:00,foodrecsys,4.38095235825,238.0
3745176,21126,2846465,4,"My husband made this recipe for the first time today.  The flavor is great with the exception that it needs more spices.  He followed the recipe to the letter, did't and still doesn't know why the carrots, using the recipe scaler program on this site.  We added salt and more fresh itialian spices.  He was looking for a smooth tomatoe sauce for use later and this was much chunkier more like a pasta sauce.  We took the sauce from the stove at the 2 hour mark, remove the bay leaves, and pureed it celery and all.  The sauce turned an orange color like a vodika sauce and thickened up nicely.

We will use this recipe in the future and see if back on the carrots will let it stay red.

We used San Marsano tomatoes, and my husband put in marsalla instead of burgundy.  
 Thanks to all who have commented and to the person who submitted this recipe.",2013-10-26 16:03:40.523000+00:00,foodrecsys,4.38095235825,238.0
3745177,21126,130818,5,"My 19 year old son made this with garden fresh basil,onions, and some tomato but supplemented with paste and 1 can chopped tomato as we did not have enough fresh,instead of burgundy added a cabernet shiraz blend.  Did not add bell pepper but minced onion tops. Did not simmer 2 hours only 10 minutes.Sauce was so excellent I had to leave this review. No salt was necessary.",2010-08-01 21:32:15.197000+00:00,foodrecsys,4.38095235825,238.0
3745178,21126,3739584,5,This was incredible -- very good.  Made exactly per recipe and it was a hit with the whole family.  Thank you!,2013-11-18 03:26:57.397000+00:00,foodrecsys,4.38095235825,238.0
3745179,21126,4086713,5,Excellent,2011-09-07 18:55:49.837000+00:00,foodrecsys,4.38095235825,238.0
3745180,21126,398092,5,Really great,2001-07-21 14:16:53.327000+00:00,foodrecsys,4.38095235825,238.0
3745181,21126,1837326,4,"I didn't measure or count out my tomatoes, garlic, or onions as I had so much to use up from my garden.  I also skipped direction one and just chopped the tomatoes (skin, seeds and all) put into a large pot and simmered everything for about 3 hours, then I put the tomatoe paste in and simmered some more.  It reduced down about 1/4.  I allowed it to cool for about 1/2 hour and then I put the sauce in the blender and pureed it. (you couldn't see the seeds and the skin stewed away and got pureed) It came out nice and thick.  I did season it to taste. THX.",2006-08-11 09:55:33.233000+00:00,foodrecsys,4.38095235825,238.0
3745182,21126,4687122,5,"wow! This is a great ""base"" sauce to spice up to your own likings. Once I tweaked this, it was amazing!!  my changes are-   -Omit butter, completely unnecessary  -Omit carrots and celery all together -use all fresh herbs, thyme, oregano, parsley as opposed to italian seasoning. This is a fresh recipe, so go with the theme! -double the wine -add 3 tbsps of romano cheese -add 1/4 tspn red pepper flakes",2010-04-12 14:12:58.993000+00:00,foodrecsys,4.38095235825,238.0
3745183,21126,6380358,4,This turned out pretty good and for the most part was pretty easy! I did make some changes to my version however. We didn't have any wine so instead I used beef broth. I also added a couple of pinches of crushed red pepper flakes to give it a little bit more flavor. It didn't make it spicy at all just gave it a  little more flavor. Over all I'm very happy with the way it turned out and will probably make it again.,2011-01-19 14:24:15.200000+00:00,foodrecsys,4.38095235825,238.0
3745184,21126,2015509,4,This was very tasty except....don't forget to add salt (I used about 1 1/2 tsp.) and some sugar if it's too tangy (I used about 1 tsp)I also used the tomato paste to thicken it up a bit.,2007-07-25 21:33:06.047000+00:00,foodrecsys,4.38095235825,238.0
3745185,21126,818457,5,"Great recipe!  I modified just a little, adding some fresh chives and parsley from my garden (in addition to fresh basil).  Also omitted the celery and added red pepper flakes as my family likes heat.  Everyone in my family gave it a thumbs up.",2005-09-18 13:07:54.483000+00:00,foodrecsys,4.38095235825,238.0
3745186,21126,4023599,5,very good,2012-08-09 06:32:27.030000+00:00,foodrecsys,4.38095235825,238.0
3745187,21126,20327708,5,Most delicious & simple recipe. My sauce tasted just like the sauces I had when I visited Italy...love love love it. Will defintely make again & again with fresh tomatoes.  Thank you Molson7 for excellent/simple recipe.,2016-08-27 14:57:10.393000+00:00,foodrecsys,4.38095235825,238.0
3745188,21126,7341872,5,"Great Recipe, Thanks :) Did add salt and sugar",2011-07-15 09:45:27.503000+00:00,foodrecsys,4.38095235825,238.0
3745189,21126,11723556,5,"Made this for the first time this morning. The best tomato sauce ever. I am going to freeze the remainder if it is not all eaten tonight. Very good way to use up all the extra tomatoes out of my lovely garden. All the tomatoes I used were Celebrity Tomatoes. Also used my Bell Peppers, Onions and basil fresh out of my garden.. :)",2013-07-20 10:44:02.497000+00:00,foodrecsys,4.38095235825,238.0
3745190,21126,2311671,5,"This is an excellent recipe.  This was my first time making sauce from scratch and it was easy.  I used green, red and orange peppers, onions, carrots and loads of spices.  I also added a jar of tomato sauce and have plenty left over to freeze.  I cooked the veggies and then pureed them along with the tomatoes and the sauce turned out perfectly.",2007-03-12 07:24:28.640000+00:00,foodrecsys,4.38095235825,238.0
3745191,21126,17977641,2,"The only way to really make delicious fresh tomatoe sauce is to use the freshest farmer market summer tomatoes.  No use using anything else, only in summer.  Also, where is the salt??  I use 4 tsp flaky sea salt, like all the Italians.  This sauce has too many ingredients to make up for flavourless tomatoes.",2016-08-18 15:36:26.943000+00:00,foodrecsys,4.38095235825,238.0
3745192,21126,932650,5,I loved this recipe and did add some extra salt for flavor. I also added some ketchup as I do to all spaghetti sauces as for some reason it adds this little kick that I love. The carrots add a nice sweetness too.,2010-01-01 23:15:11.093000+00:00,foodrecsys,4.38095235825,238.0
3745193,21126,601393,5,"This was excellent.  I used tomatoes from our garden, so it tasted incredibly sweet and fresh.  I left out the wine and added a little salt and pepper and it was just wonderful.  I also pureed all the veggies so it was more kid friendly.  I'm going to use all our extra tomatoes to make batches to freeze for over the winter.  Thanks for sharing!",2005-08-17 16:02:09.827000+00:00,foodrecsys,4.38095235825,238.0
3745194,21126,5677358,4,"It was good, but it was a lot of work for about a quart of sauce.",2016-08-31 21:26:21.147000+00:00,foodrecsys,4.38095235825,238.0
3745195,21126,836399,4,"I used Roma tomatoes so it was nice and thick without having to leave it uncovered the last 2 hours of cooking. However I did add 3/4tsp fresh thyme, 3/4tsp fresh oregano, 1tsp Lawry's seasoned salt and 1/2tsp fresh ground pepper. I pureed everything as other readers did. I used this sauce to make lasagna and with what was left I served as a side dish with Italian sausage.  This is a good sauce to make if you are serving to people who do not like spicy, hot. For just my husband and I, I would also include a tsp of red pepper flakes. Thanks for a good basic recipe using fresh tomatoes!",2006-04-05 12:34:48.280000+00:00,foodrecsys,4.38095235825,238.0
3745196,21126,2389296,5,Great.,2010-11-06 19:22:59.753000+00:00,foodrecsys,4.38095235825,238.0
3745197,21126,977713,4,This tasted very good but it was really watery. Maybe it was something I did wrong. My family did like the flavor though.,2005-11-06 19:37:19.543000+00:00,foodrecsys,4.38095235825,238.0
3745198,21126,13157170,4,"It's a good basic tomato sauce. I didn't use the wine, puréed the veggies w/ the tomatoes (wouldn't want my boys to know that there's veggies in red sauce. Gasp!), and let it bubble in my crockpot all day. It's easy to set and forget after the initial prep. :-)",2014-02-14 13:14:13.103000+00:00,foodrecsys,4.38095235825,238.0
3745199,21126,1020724,4,"I found the recipe to be a little unspecific....10 Tomatoes? I ended up using 14 good size Romas and still had to had a big can of tomatoe sauce, I would've liked to see a weight for the amount of tomatoes instead of a number. That being said, I followed the recipe, only adding in some extra squash from my garden and It was Great! I will be making this again. My family and my grandparents really enjoyed it.",2008-08-14 07:41:40.100000+00:00,foodrecsys,4.38095235825,238.0
3745200,21126,3058487,4,This was really good but had to guess on tomato count. I used a variety of tomatos out of my garden and doubled the recipe. I aslo added red pepper flakes for a kick. This takes a long time but is worth it to use up the crop. I will make again next year!,2008-10-27 07:37:00.137000+00:00,foodrecsys,4.38095235825,238.0
3745201,21126,5252410,4,"I made just a few changes, red and green pepper and 1 fresh bay leaf from garden.  will make again.",2016-09-04 13:05:25.623000+00:00,foodrecsys,4.38095235825,238.0
3745202,21126,16176955,4,"One of the best homemade tomato sauce recipes I have made.
It is really is fresh and light tasting with a nice sweetness to it.",2017-01-29 22:22:54.770000+00:00,foodrecsys,4.38095235825,238.0
3745203,21126,727356,5,"Absolutely amazing, and so simple to make. Like a few others on here, I pureed all of the tomatoes (I don't like chunky sauce.) I also omitted the burgandy wine, using wine and garlic seasoning instead. I will never use another tomatos sauce recipe again!",2005-06-21 16:24:12.623000+00:00,foodrecsys,4.38095235825,238.0
3745204,21126,999230,4,"This is really very good.  We used it as the tomato sauce base for a eggplant parmagiana dish.  

It worked like magic.  

Great recipe Gail.",2004-02-14 22:58:49.717000+00:00,foodrecsys,4.38095235825,238.0
3745205,21126,5666111,5,"I Will never buy store bought spaghetti sauce again. What I did different is I used 2 onions instead of 1,Jarred minced  garlic instead of fresh, I used three bay leaves instead of 1, I used dried parsley, dried oregano ,some Creole seasoning ,and some basic Italian seasonings that I had in the spine cabinet.I didn't have any dry wine but I did use cupcake brand Moscato 6 ounces to be exact, since I was short four tomatoes i used a full 6oz can of tomato paste. No matter how good this is going to smell while it's cooking give it all the time it needs. Start out by bringing it to a boil and then bring it to the absolutly lowest low that you can without losing heat cover it and let it go for 3 hours. Stir it once an hour just to make sure that you don't burn it.

Im going to make more and freeze it in ziploc bags.",2015-05-30 17:07:44.130000+00:00,foodrecsys,4.38095235825,238.0
3745206,21126,2378561,4,This was a great recipe.  Very hearty and used all of those plum tomatoes I had in the garden.  Froze very well also.,2008-01-31 06:17:31.480000+00:00,foodrecsys,4.38095235825,238.0
3745207,21126,5613890,5,"This is the best pasta sauce I have ever eaten. I used to buy canned sauce and add meat to it, however, after eating this I will continue making sauce from scratch. With all the filling vegetables there is no need for meat, poultry, fish etc.",2010-10-21 09:18:48.867000+00:00,foodrecsys,4.38095235825,238.0
3745208,21126,2924356,5,"The only part of this recipe I really followed was boiling and peeling the tomatoes.  I wanted a recipe that didn't use canned tomatoes but fresh instead!  So easy and great.  I added my own spices (crushed red pepper, black pepper, sugar, basil, salt, oregano, etc).  I also made it into a vodka sauce.  Great easy recipe!!",2008-07-08 11:59:49.177000+00:00,foodrecsys,4.38095235825,238.0
3745209,21126,659269,5,Nice fresh flavor!,2009-09-14 09:46:48.387000+00:00,foodrecsys,4.38095235825,238.0
3745210,21126,2719558,5,This is a wonderful recipe. To make the removing of the tomato skins easier I cored them first and with a sharp knife I carved a small X on the bottom of the tomato. This makes the skin come off much easier.,2008-08-28 14:18:04.780000+00:00,foodrecsys,4.38095235825,238.0
3745211,21126,4901192,5,This is my staple sauce after two tomato seasons!  I saute the carrots longer than usual so they break down more.  I love all the veggies in this sauce.  I freeze this for excellent sauce all winter long.,2010-08-21 23:26:18.410000+00:00,foodrecsys,4.38095235825,238.0
3745212,21126,16288073,4,Loved this! I added some salt and pepper and some chipotle seasoning for some kick. I also substituted the wine for vegetable broth. Was really good.,2015-09-02 11:12:39.533000+00:00,foodrecsys,4.38095235825,238.0
3745213,21126,1905482,3,Overall this is a yummy sauce.  I just think everyone has such different tastes when it comes to tomato sauce.  There was a bit too much italian seasoning for me.  I ended up adding more tomatoes to even it out a bit more.  I also added sugar as we tend to like sweeter sauces.  Making this one gave me a good base recipe and confidence to try some of my own alterations to tomato sauce though :),2011-08-06 18:27:45.297000+00:00,foodrecsys,4.38095235825,238.0
3745214,21126,2500919,3,"Hm, this was okay.  I used a few tomatoes that were ""use it or lose it"" and a whole onion (I like onion).  Threw in about three times the wine the recipe suggested because just a quarter cup wasn't enough depth of flavor.  Ended up adding in a can of tomato paste just to thicken and make it more rich.
Might make again, I don't know. Would really need to tweak somehow, just not sure how.",2008-06-23 19:42:17.977000+00:00,foodrecsys,4.38095235825,238.0
3745215,21126,91468,5,"This recipe was just what I was looking for! A great way to use up your summer harvest as some others have stated.  I like my sauce a little thick, so I took the advice of another reviewer an left the lid off for the last two hours.  Also - don't make the mistake I did and overcook the tomatoes in the beginning.  It will make it extremely difficult to seed and peel the tomatoes.",2004-09-15 14:09:22.920000+00:00,foodrecsys,4.38095235825,238.0
3745216,21126,4218702,5,"Just made this today, and canned it for future use. It is so good. The only thing I left out was the bell pepper, but that is because my husband does not care for it. I would have loved to added it.",2011-07-17 13:36:15.023000+00:00,foodrecsys,4.38095235825,238.0
3745217,21126,4803407,4,"Made this recipe today...I agree with many that it is a ""good base recipe""....as written...it comes out very bland.  I used black pepper, thyme, additional basil, and additional Italian Seasoning to make it taste great.  One great variable is the type of Tomatoes you may be using.....I am using Southern Tomatoes....Big Boys...and Better Boys...I used no sugar.  I also added at least a tablespoon of salt.  If you ""play with it""....I am sure you can make it work for you.",2014-07-15 21:09:16.923000+00:00,foodrecsys,4.38095235825,238.0
3745218,21126,11448660,5,"This recipe is superb! I omitted the carrots because I didn't have any and only used 3 cloves of garlic which was all I had on hand. I also took Patricia's advice up there and added 1 tsp Kosher salt, 1/2 tsp black pepper, 1/2 tsp oregano and 1/2 tsp ground thyme. Excellent call, Miss Patricia. 

I also used a red wine from a local pizzeria/brewery that we had tucked into the rear of the fridge by chance and it worked out great. Not sure exactly what it was because it just said ""Bicentennial Red"" on the label and was a very dark reddish purple color (sorry I am not a wine guy), but thankfully it was divine.

During the last 2 hours I also decided to brown 1 lb. of lean ground beef and toss that into the mix, unseasoned of course. I like my sauce nice and thick and the addition of the beef seemed to drop the cooking time down to only 1 hour during the last half of the simmering process since most of the liquid had boiled off by the 3 hour simmer mark. Good thing because I was ravenous with hunger by that time.

In all honesty and with as much humbleness and humility as I can muster while admitting this, after making this recipe I came to the conclusion that this is something for which I would pay a good chunk of money. While eating this dish I pictured myself sitting in a tiny, family owned restaurant tucked away in the back corner of some alley in Italy. Maybe I'll go there some day and compare.

Thanks to the uploader and Patricia for the seasoning suggestions!",2013-08-23 00:41:53.167000+00:00,foodrecsys,4.38095235825,238.0
3745219,21126,725818,4,"Added extra seasonings as suggested by other viewers which gave the sauce a more flavorful taste.  My batch came out a little more watery than expected, even after adding a bit more tomato paste and letting the sauce simmer uncovered, but overall it was a great sauce.  I pureed all the vegetables after sauteing them and my family had no clue that any veggies were in the sauce.",2009-08-10 20:09:39.887000+00:00,foodrecsys,4.38095235825,238.0
3745220,21126,3029342,5,"Used fresh basil, oregano and thyme as well, left out wine, excellent flavor!",2009-07-07 11:23:13.573000+00:00,foodrecsys,4.38095235825,238.0
3745221,21126,7821607,5,"Great recipe: Changes I made:  I didn't have burgundy wine but Pinot Noir is a perfect substitute.  I made this for my lasagna and should have doubled the recipe to make enough sauce for it.  If you're using it just for topping other things then the measurements are perfect.  Other changes: 1. tripled the tomato paste, blended all the veggies (used green and red pepper) with the tomatoes instead of just chopping them, added a ton more seasoning: red pepper, all spice, basil, celery salt and pepper.  It was amazing!  yum!",2014-07-29 10:35:04.433000+00:00,foodrecsys,4.38095235825,238.0
3745222,21126,4551012,4,"This recipe is great. I tried it w while ago, when trying to figure out ways to keep our grocery bill down. Since it dis not specify what type of tomatoes to use I have tried them all. I get the best results with Romas and my husband loves it. I cut the celery into small pieces with the onions, garlic and carrots, and don't use green peppers (we don't like them). I make huge batches of this and keep lots in the freezer. Add to cooked gr. beef or with meatballs and this is amazing.   I had my family over for supper the other day and my mom asked where I bought the sauce in the lasanga. I was super proud to be able to tell them that I had made it from scratch:) Thank you MOLSON7 :)",2010-12-15 12:29:27.093000+00:00,foodrecsys,4.38095235825,238.0
3745223,21126,1317221,4,"This was a good start but I did change some things. I used Roma tomatoes and about 18 of them, next time I will use 30-40. This made enough sauce for about 6 servings so I want more next time. I roasted the tomatoes by cutting them in half lengthwise and removing the cores and seeds. I then put them in the oven on a sheet pane at 450 for 35 minutes or so until they started to char a bit. At the same time I roasted a whole head of garlic. I added all of that to my Vitamix when done without removing any skins. I did add some garlic cloves to the sauce as well as we love garlic. 

All great and I will probably double most of the spices and tomatoes next time. We have lots of tomatoes in the summer and this was great. 

Thanks.",2017-03-16 15:26:45.963000+00:00,foodrecsys,4.38095235825,238.0
3745224,21126,1044138,5,"Thank you for a great recipe! I had never made a sauce from fresh tomatoes before and was apprehensive. I had 18 pounds of tomatoes from the garden to deal with! But I set aside a cool evening and started. The skins do slip right off if you score the bottoms with an ""x"". This recipe, plus reading the other reviews, gave me the confidence to just go ahead and put all kinds of veggies in there. I'm going to wait and see how it thickens, before I decide to maybe immersion-blenderize it a bit. It's pretty chunky! Thanks to all cooks!",2017-10-21 01:13:49.160000+00:00,foodrecsys,4.38095235825,238.0
3745225,21126,2110824,5,"This is a truly great sauce that leaves much room for improvisation. I, of course, used it as a blueprint and ended up using 6 cloves of garlic, 1 whole onion, 1 red bell pepper, 10 roma tomatoes, olive oil, butter, red wine, a rib of celery, fat-free creamer, fresh basil, dried oregano, dried rosemary, dried sage, dried thyme, salt, pepper, a small can of tomato paste (made it dark red like in the picture!) and, at the end, a cup of fresh sliced mushrooms. I simmered for 3.5 hours and served over polenta and with roast chicken. DIVINE SAUCE! lots of room to play with ingredients and flavors, but a great base for anyone who needs a good tomato sauce starting point.",2009-12-07 18:35:14.047000+00:00,foodrecsys,4.38095235825,238.0
3745226,21126,4924721,5,"Never thought I'd say this, but this sauce is better than Mom's! You can use crushed bay leaves if you don't have a whole leaf, and you don't have to remove them, and the sauce will be fine. I halved the recipe because I only had that many ingredients, and it was amazing. Thanks for a lovely vegetarian sauce!",2011-08-30 05:45:47.550000+00:00,foodrecsys,4.38095235825,238.0
3745227,21126,498031,4,very rich and tasty.  I agree with others that the size of your tomato matters.  Also it is pretty chunky next time I will puree all tomatoes.  I added salt and pepper and finely chopped my carrots  I omitted the celery since I didn't have any on hand,2010-07-17 16:33:24.437000+00:00,foodrecsys,4.38095235825,238.0
3745228,21126,4310897,5,"I would give this 10 stars if I could!!  This was the best sauce we've ever had.  It was so goooood!  So light, so fresh and pure and so healthy! My husband loved it so much that he wants me to make more and take it to our local farmer's market to sell.  Then he began talking about how rich we were going to become after selling this wonderful sauce!  I think it's safe to say it propelled him into another dimension.  I used a variety of approx. 20 ripe tomatoes from our garden: roma, early boy, beefsteak and grape tomatoes.  I didn't have any burgundy, so I used Merlot.  I didn't use the tomato paste to thicken.  Instead, I uncovered the sauce after 2 hours and simmer, simmer, simmer...for a total of 8-9 hours.  Then I put the sauce into 2 quart glass jars and into the refrigerator for 2 days to allow the flavors to meld.  Wow!  The flavor was terrific!  My first use of this sauce was an arrabiata version because I added red pepper flakes for a bit of heat.  Chorizo sausage, green pepper, Vidalia onion, mushroom, minced garlic and tri-color penne pasta with this wonderful sauce.  I'm going to take advantage of the season at hand and get a bushel of tomatoes and jar/water bath this sauce.  It will be nice to have the taste of Summer in the middle of Winter.  This will be my go-to sauce from now on.",2015-08-19 19:50:37.863000+00:00,foodrecsys,4.38095235825,238.0
3745229,21126,2563442,4,"turned out really good but i tripled the recipe and added lots of salt, garlic salt, extra Italian seasoning, a couple shakes of red pepper flakes and extra garlic.  just be sure you DE-STRING THE CELERY!!! I didn't and keep finding celery strings in my sauce even after I took out all the celery and the bay leaves.",2011-10-03 18:14:26.330000+00:00,foodrecsys,4.38095235825,238.0
